p_1
0.812,-0.235,0.988,-0.412,-0.849,0.103,0.809,-0.037,0.276,0.835,-0.65,0.56,-0.872,-0.164,-0.99
0.947,-0.545,-0.435,-0.134,0.449,-0.871,0.533,0.232,0.46,-0.481,0.916,0.415,0.382,0.853,0.714
0.221,-0.753,0.167,-0.626,0.307,-0.601,-0.78,-0.996,-0.324,0.326,-0.397,0.616,0.114,-0.638,-0.381
0.371,0.897,-0.392,-0.987,-0.652,-0.822,0.536,0.474,-0.294,-0.003,-0.161,0.462,0.027,0.381,-0.062
0.288,0.343,-0.274,0.183,0.871,0.372,-0.294,-0.412,-0.57,0.716,-0.899,-0.633,0.079,0.664,-0.273
0.097,0.893,-0.171,0.789,-0.643,0.351,0.482,-0.192,0.868,0.589,-0.296,-0.116,0.308,-0.95,-0.088
-0.181,0.74,-0.918,-0.401,0.914,-0.71,-0.41,-0.77,-0.338,0.294,0.007,0.573,-0.322,0.961,0.909
-0.576,0.933,-0.172,-0.979,-0.555,0.017,-0.003,-0.665,0.892,0.256,-0.255,-0.496,0.16,0.148,-0.086
0.209,-0.472,0.808,0.014,-0.741,0.755,-0.595,0.379,-0.511,-0.427,0.014,0.929,-0.453,-0.08,-0.15
-0.378,0.059,-0.561,0.926,0.724,-0.027,0.293,0.749,-0.406,0.466,-0.485,-0.391,-0.409,-0.284,-0.682
-0.523,-0.806,-0.163,0.279,0.835,0.092,0.135,0.067,-0.286,0.248,-0.377,0.571,0.887,0.065,-0.657
0.89,-0.332,-0.724,0.711,0.171,-0.636,-0.471,0.634,-0.673,-0.676,0.94,0.0,-0.869,0.186,-0.186
-0.681,-0.42,0.809,-0.655,-0.661,0.587,-0.319,0.121,0.509,-0.698,-0.648,0.089,0.041,-0.98,-0.283
0.46,0.667,-0.333,-0.196,-0.495,-0.88,-0.778,0.033,0.729,0.184,-0.29,-0.998,-0.833,-0.865,0.896
0.699,0.184,-0.454,-0.398,-0.472,0.261,-0.703,-0.318,0.702,-0.875,0.895,-0.157,0.383,0.72,0.083
p_2
0.237,-0.756,-0.755,0.35,-0.777,-0.869,0.695,0.459,-0.279,-0.256,-0.445,0.285,-0.72,-0.658,0.634
-0.309,-0.459,0.701,0.644,0.309,0.964,-0.178,-0.769,0.37,0.871,-0.206,-0.223,-0.874,0.478,0.678
0.193,-0.946,0.74,-0.466,-0.445,-0.278,-0.593,0.898,-0.801,-0.259,-0.861,0.383,-0.709,0.791,0.066
-0.884,-0.422,-0.569,0.098,0.067,0.398,-0.297,-0.375,-0.873,-0.243,-0.973,0.795,-0.483,0.848,0.632
-0.636,-0.734,-0.462,0.461,-0.355,-0.947,0.363,0.68,-0.517,0.48,-0.647,0.477,-0.626,0.008,0.819
0.929,-0.471,-0.647,-0.608,-0.218,-0.526,-0.486,-0.225,0.791,0.795,-0.316,-0.874,0.855,-0.819,-0.954
0.642,0.866,-0.653,-0.609,-0.829,0.471,-0.462,0.718,0.871,0.863,0.881,-0.754,-0.289,-0.728,0.832
0.975,-0.318,-0.664,0.158,-0.18,-0.785,0.605,-0.869,-0.787,-0.11,0.797,0.268,0.52,0.233,0.667
0.582,-0.772,0.656,-0.264,0.193,-0.683,-0.776,-0.261,0.752,0.089,0.144,0.833,0.235,-0.05,-0.187
-0.184,-0.079,-0.576,-0.555,0.722,-0.544,-0.72,-0.851,-0.375,-0.992,0.787,0.306,0.506,0.31,-0.156
-0.134,-0.999,0.295,-0.787,-0.593,-0.46,-0.495,-0.635,-0.21,0.132,0.451,0.648,0.454,-0.54,0.702
-0.497,-0.652,0.156,0.122,0.216,-0.181,0.668,0.772,0.899,-0.745,0.03,-0.771,0.313,0.257,-0.99
-0.014,-0.882,0.514,-0.301,-0.116,-0.166,0.339,-0.507,-0.074,-0.81,0.366,0.222,0.051,0.556,-0.677
0.58,-0.938,-0.817,-0.101,0.711,-0.374,0.045,-0.783,-0.933,0.009,-0.809,0.756,0.581,0.783,0.885
-0.708,-0.328,-0.09,-0.487,-0.675,0.55,-0.177,-0.43,0.069,-0.08,-0.361,0.456,-0.247,-0.562,0.47
p_3
-0.819,-0.198,0.697,-0.129,0.938,0.413,0.057,-0.101,0.458,0.966,-0.779,-0.777,-0.929,0.37,-0.833
-0.608,-0.49,0.3,0.218,-0.72,0.528,-0.281,0.587,0.247,-0.705,-0.597,0.628,0.929,-0.256,0.591
0.748,-0.362,-0.492,0.405,0.483,0.015,-0.654,0.141,-0.667,0.045,-0.266,0.751,0.165,-0.151,-0.191
-0.695,-0.534,-0.178,-0.274,-0.603,0.804,0.123,-0.643,-0.102,-0.573,0.538,0.285,-0.046,-0.147,-0.55
0.147,0.252,0.603,-0.114,0.342,0.955,-0.163,-0.042,0.682,-0.608,-0.101,0.822,0.405,-0.053,-0.122
-0.389,-0.67,0.182,0.969,-0.607,-0.786,-0.441,-0.642,-0.347,-0.162,0.19,0.335,0.659,0.778,0.08
0.561,0.481,-0.214,0.007,0.929,0.92,0.534,-0.424,-0.024,-0.666,0.849,0.006,0.522,-0.248,0.342
-0.559,-0.139,-0.732,-0.044,-0.296,-0.723,-1.0,0.23,0.513,-0.035,-0.984,-0.101,-0.276,-0.034,-0.851
-0.914,-0.34,-0.433,0.253,-0.108,0.855,0.342,-0.608,-0.575,-0.013,0.941,0.228,-0.633,-0.584,-0.815
0.005,0.818,0.612,0.699,-0.372,0.8,-0.118,-0.012,0.178,0.902,0.816,-0.126,0.938,0.962,0.977
0.904,0.865,0.271,-0.425,-0.735,-0.395,-0.999,0.791,0.031,0.069,0.711,-0.183,-0.732,-0.073,0.811
-0.282,0.036,-0.3,0.056,0.96,0.451,-0.029,-0.588,0.906,-0.448,-0.716,-0.115,0.911,-0.983,0.693
0.54,-0.605,-0.96,0.543,0.147,0.784,0.722,0.392,-0.615,-0.147,-0.939,-0.953,0.202,0.076,-0.955
