p_1
0.856,-0.089,0.381,0.054,0.44,-0.906,-0.648,0.161,0.033,0.811
-0.967,-0.302,0.88,-0.603,0.906,-0.744,0.468,0.591,0.74,0.327
0.737,1.0,-0.928,0.548,0.867,0.498,0.025,0.591,0.565,0.171
0.934,-0.232,-0.571,0.37,-0.38,0.338,-0.771,-0.923,0.583,-0.885
-0.03,0.554,-0.88,-0.362,0.999,0.018,0.004,0.035,-0.85,-0.62
-0.867,-0.853,0.888,0.275,0.235,0.104,-0.144,-0.538,0.667,-0.904
-0.245,0.189,0.776,-0.038,-0.198,-0.417,-0.801,-0.975,-0.213,-0.454
-0.707,-0.628,0.798,-0.098,0.895,-0.806,0.876,0.779,0.031,-0.841
0.718,-0.656,0.886,0.141,-0.069,0.394,-0.218,-0.969,-0.295,0.393
-0.539,-0.043,-0.703,-0.311,0.899,0.121,-0.545,-0.334,0.969,0.999
p_2
0.047,0.795,-0.425,0.79,0.719,-0.725,-0.362,-0.728,0.206,-0.474
0.914,0.756,0.938,0.42,0.158,-0.86,-0.608,0.205,0.72,0.177
-0.778,-0.89,0.929,-0.423,-0.754,0.046,0.141,-0.995,-0.426,-0.146
0.09,0.786,0.252,-0.904,0.236,0.505,-0.571,-0.821,-0.013,0.375
0.119,0.431,0.689,0.761,0.891,-0.058,0.707,-0.668,0.294,-0.167
0.215,-0.635,0.912,0.459,0.883,0.745,-0.253,0.969,0.623,0.863
-0.214,-0.691,0.2,0.411,-0.595,-0.937,0.434,-0.745,0.672,0.546
-0.071,-0.497,0.012,-0.095,-0.529,0.402,0.63,-0.426,0.302,-0.394
-0.225,-0.928,0.897,-0.998,0.048,0.242,-0.88,-0.008,-0.974,0.835
-0.753,-0.905,0.243,-0.932,0.488,-0.824,-0.109,-0.32,0.528,-0.574
p_3
-0.474,0.798,0.267,0.209,0.748,0.299,0.926,0.779,-0.785,-0.496
0.748,-0.001,-0.272,0.994,-0.844,0.852,0.645,-0.037,-0.659,-0.964
0.932,0.524,-0.275,-0.562,0.692,-0.005,0.736,0.001,-0.252,-0.801
-0.881,-0.996,-0.204,-0.94,-0.531,-0.824,0.804,0.754,0.26,0.998
0.528,-0.381,0.919,0.991,-0.632,-0.953,0.892,-0.956,-0.52,-0.551
0.442,0.778,0.721,0.745,-0.21,0.195,0.634,-0.328,0.617,0.934
-0.086,-0.446,-0.754,0.438,0.003,-0.91,0.788,-0.153,-0.068,0.753
0.206,0.515,-0.617,-0.429,-0.952,0.378,0.531,-0.971,0.086,-0.117
0.134,0.558,0.963,-0.685,-0.102,0.567,-0.066,-0.253,0.547,0.057
-0.06,-0.253,-0.662,-0.359,0.397,0.827,-0.682,-0.887,-0.808,0.388
p_4
-0.67,0.101,0.393,0.292,0.244,0.064,-0.991,0.315,0.668,-0.722
0.219,0.767,0.586,-0.25,-0.592,0.296,-0.345,-0.536,0.305,-0.712
-0.842,0.897,-0.971,0.348,-0.242,-0.298,-0.192,0.251,0.053,0.44
0.021,0.67,-0.921,-0.419,-0.388,0.658,0.937,-0.228,-0.784,-0.123
0.327,0.927,-0.693,0.165,0.087,0.98,0.933,-0.021,0.103,0.422
-0.037,0.129,-0.135,0.369,-0.684,-0.511,-0.329,-0.421,0.153,-0.473
-0.698,0.95,-0.48,0.992,0.938,0.046,0.824,0.01,-0.986,-0.809
0.788,0.839,0.786,-0.23,-0.967,-0.535,-0.799,0.322,-0.62,0.32
0.196,0.107,0.526,-0.91,-0.966,-0.02,0.865,-0.635,0.582,-0.698
-0.252,-0.062,-0.146,0.975,0.292,-0.181,0.979,0.271,-0.658,-0.514
p_5
0.041,0.193,0.583,-0.561,0.603,-0.483,-0.941,-0.575,0.645,0.997
0.953,-0.673,-0.714,-0.81,0.092,0.704,-0.654,-0.7,-0.706,-0.948
0.177,0.683,-0.547,-0.751,-0.632,-0.503,0.71,-0.544,0.503,-0.052
0.255,0.273,-0.188,0.735,0.355,-0.785,0.675,0.435,0.287,-0.2
0.945,-0.596,0.816,0.711,-0.032,0.642,0.99,-0.994,-0.235,0.134
-0.925,0.386,0.425,0.578,0.648,-0.512,-0.169,0.63,0.793,0.1
0.211,0.622,0.756,0.676,-0.274,0.787,0.52,0.901,-0.345,-0.495
0.448,0.684,-0.381,-0.502,-0.031,-0.389,0.651,-0.692,-0.6,0.446
-0.303,-0.189,0.818,-0.239,0.67,0.075,0.29,-0.984,0.012,0.084
-0.416,-0.893,-0.379,0.814,0.153,-0.251,0.631,0.482,0.123,-0.958
p_6
-0.111,-0.359,0.915,0.91,0.782,0.243,-0.464,-0.044,0.35,0.174
-0.583,0.762,-0.44,0.38,0.403,-0.926,0.929,0.465,0.608,0.46
-0.025,0.696,-0.179,-0.938,0.746,-0.646,-0.106,-0.669,-0.481,-0.783
0.998,0.855,-0.529,-0.903,0.159,-0.987,0.769,0.082,-0.628,-0.248
-0.11,-0.712,0.578,0.64,0.466,-0.892,-0.439,0.363,0.809,-0.326
0.52,0.275,0.74,-0.712,0.502,-0.714,0.129,-0.657,-0.083,-0.43
0.286,-0.652,0.05,0.482,0.488,-0.623,0.453,0.608,0.346,0.726
0.102,-0.192,0.01,0.09,-0.891,-0.018,0.096,0.072,-0.631,-0.689
-0.817,0.345,0.018,0.288,-0.209,-0.744,0.062,-0.199,-0.406,-0.694
0.369,0.251,-0.832,-0.74,0.301,-0.688,-0.266,0.415,-0.598,0.638
p_7
