p_1
-0.126,-0.745,0.695,-0.391,-0.43,-0.432,-0.845,-0.351,0.564,-0.96,-0.455,-0.706,-0.937,-0.225,0.908
0.339,-0.483,-0.793,0.758,0.601,-0.253,-0.339,-0.153,0.924,-0.358,-0.297,0.355,0.202,0.216,-0.03
0.257,0.923,-0.324,-0.797,-0.431,-0.754,-0.058,0.964,-0.391,-0.066,0.595,0.694,0.682,0.86,0.801
-0.1,-0.258,-0.196,-0.986,-0.916,0.861,-0.739,-0.621,0.443,-0.035,-0.256,0.246,-0.874,0.931,-0.623
-0.564,-0.62,-0.159,0.397,0.144,0.933,-0.031,-0.015,0.912,-0.733,-0.736,-0.753,-0.866,-0.064,-0.173
0.304,0.698,-0.47,0.28,-0.161,-0.727,-0.088,0.531,-0.461,0.69,0.096,-0.641,-0.625,-0.73,0.22
-0.883,-0.39,-0.682,-0.756,0.067,0.655,-0.439,0.447,-0.753,0.624,0.975,-0.092,0.823,0.002,-0.689
-0.036,-0.599,0.494,-0.146,0.448,0.89,0.393,-0.848,0.706,0.388,-0.849,0.698,-0.763,-0.148,-0.215
-0.547,0.057,0.352,-0.599,-0.901,-0.042,0.421,-0.289,0.829,-0.517,0.565,0.972,0.776,0.152,-0.357
-0.298,-0.699,-0.716,0.584,0.695,0.211,0.985,0.465,0.036,-0.704,0.286,0.985,0.884,-0.337,0.974
-0.303,0.796,0.184,-0.513,-0.686,-0.847,0.095,-0.198,0.824,-0.447,0.727,-0.156,-0.801,0.631,0.227
0.118,0.1,-0.389,0.194,0.777,0.967,-0.486,-0.731,-0.691,0.5,0.886,-0.216,-0.941,-0.133,-0.249
0.783,-0.213,-0.31,-0.957,-0.242,-0.19,-0.31,-0.226,-0.789,0.625,-0.794,-0.541,-0.516,-0.586,-0.719
-0.992,-0.067,-0.939,0.415,0.811,-0.233,0.85,0.367,0.956,0.733,-0.439,-0.502,-0.708,0.282,-0.291
0.953,-0.454,-0.229,-0.398,0.255,0.386,0.093,-0.505,-0.67,-0.514,0.906,0.044,0.518,-0.666,0.837
p_2
-0.025,-0.836,-0.183,-0.918,-0.19,0.237,0.836,-0.315,0.775,0.615,-0.379,-0.034,0.988,-0.233,-0.508
0.774,0.042,0.393,0.681,-0.695,0.747,0.161,-0.424,0.4,0.195,-0.936,0.474,0.762,0.246,0.574
0.353,-0.08,-0.711,0.898,0.934,-0.855,-0.089,-0.559,-0.714,0.091,-0.321,0.74,-0.121,-0.78,-0.387
