p_1
-0.841,0.977,-0.024,0.518,0.207,-0.013,-0.139,-0.155,-0.57,0.087
0.85,0.229,0.228,0.488,0.12,0.47,-0.696,-0.588,-0.52,0.643
-0.73,0.539,0.051,0.089,0.16,0.482,0.546,-0.849,0.208,-0.968
0.616,-0.23,-0.188,-0.549,-0.661,-0.391,0.67,0.772,0.393,0.143
0.545,-0.635,-0.062,-0.348,0.934,-0.128,0.74,0.996,-0.744,0.207
-0.107,0.969,-0.863,-0.689,0.378,-0.155,-0.269,0.789,-0.562,-0.436
-0.469,0.268,0.018,0.518,0.35,0.855,-0.123,0.377,0.205,0.686
0.227,-0.209,-0.237,-0.098,0.711,0.253,0.58,0.641,0.401,0.659
-0.144,-0.079,-0.008,0.448,0.279,0.963,-0.607,0.171,-0.4,0.223
0.994,0.312,-0.083,0.527,-0.478,-0.467,-0.47,-0.411,-0.392,0.601
p_2
0.466,-0.712,0.075,0.072,-0.044,-0.781,-0.924,0.43,-0.443,0.781
-0.781,0.501,-0.578,0.7,-0.515,0.29,-0.088,0.231,-0.103,-0.735
-0.528,-0.505,-0.545,0.204,0.204,0.935,-0.989,-0.758,0.817,0.915
-0.338,0.648,-0.117,0.163,-0.286,-0.831,-0.461,0.908,-0.16,0.537
-0.435,0.095,-0.194,0.648,0.021,0.623,0.19,0.697,-0.558,0.592
-0.579,-0.27,0.684,0.902,0.906,0.11,-0.855,0.618,-0.114,-0.217
-0.878,0.626,-0.264,-0.994,0.614,-0.552,0.108,0.86,0.041,0.493
-0.177,-0.829,0.566,0.44,-0.628,-0.392,-0.895,-0.22,-0.449,-0.805
0.291,0.305,0.727,-0.962,-0.691,-0.168,0.187,-0.962,0.071,-0.554
-0.685,-0.584,-0.677,-0.834,-0.756,-0.722,0.272,0.375,0.399,0.48
p_3
-0.373,0.729,-0.606,0.997,0.028,-0.141,0.165,-0.312,-0.343,0.068
0.188,0.283,0.887,0.004,0.039,-0.387,0.24,0.833,-0.908,0.46
0.424,0.434,-0.718,0.872,0.018,-0.062,0.637,-0.344,-0.028,0.301
0.935,-0.997,-0.751,0.156,-0.289,-0.372,-0.598,0.099,-0.674,0.185
0.74,-0.634,-0.174,0.595,0.787,-0.793,0.897,-0.651,-0.177,0.058
0.456,0.152,0.045,0.856,-0.732,-0.375,-0.432,0.66,-0.997,0.057
0.268,0.799,0.373,0.427,0.17,-0.293,0.744,-0.405,-0.669,-0.685
0.914,-0.916,-0.587,0.153,0.9,0.423,0.368,0.658,-0.829,0.787
-0.46,0.146,0.996,0.123,0.641,-0.242,0.483,-0.212,0.796,0.608
-0.449,-0.113,0.27,0.574,0.167,-0.92,-0.664,-0.919,-0.362,-0.32
p_4
-0.084,-0.557,0.321,-0.82,0.802,-0.185,-0.966,-0.587,-0.409,-0.569
0.837,-0.166,-0.827,-0.48,-0.048,0.478,-0.623,0.826,0.156,0.066
-0.298,0.285,0.748,-0.392,0.541,0.725,-0.33,-0.085,0.264,0.101
-0.309,-0.33,-0.973,-0.118,-0.381,0.381,-0.407,-0.788,0.654,-0.849
0.643,0.203,-0.006,0.816,0.486,-0.903,-0.715,-0.142,-0.217,-0.805
0.245,-0.441,-0.77,-0.082,-0.05,0.135,0.152,-0.039,-0.487,0.192
0.068,-0.857,0.32,0.771,-0.929,0.669,-0.251,0.45,-0.612,0.039
-0.929,0.632,-0.155,0.165,-0.793,0.829,-0.2,0.747,-0.94,0.309
